review_id,platform,country,date,star_rating,title,text,user_name,app_version,is_crypto
13964782612,app_store,gb,2026-04-16T11:35:23-07:00,5,Brill.,"You can’t go wrong with this card, especially if you travel a lot like I do. Getting the proper exchange rates for currencies is a big bonus",omgouttathisworld,10.125,True
13964726930,app_store,gb,2026-04-16T11:14:22-07:00,5,Elite Application,"Amazing app with so many options and access to Market, crypto. Easy transferring setting up of the accounts ❤️🤍🥳",Sushinronek,10.125,True
13964488221,app_store,gb,2026-04-16T09:46:45-07:00,5,The Best Way to Manage my Money,Great way to exchange currencies transfer to my foreign bank account at the best rates  and great interest on savings mad not to,AlicanteT,10.125,True
13964471280,app_store,gb,2026-04-16T09:40:46-07:00,4,Review,"Revolut is one of the best online banking experiences I’ve had, it’s simple to understand and money transfers and quick and easy, and the point reward system incentivises saving money, definitely a bank I’m staying with",Gossypoo,10.125,True
13963890547,app_store,gb,2026-04-16T06:27:00-07:00,5,Good,Much better than trading212,Teddphil,10.125,True
13963835302,app_store,gb,2026-04-16T06:08:49-07:00,1,dont buy the crypto by revolut,very hi fee,Ashkan Nademi,10.125,True
13963815708,app_store,gb,2026-04-16T06:02:20-07:00,5,Mr,Great exchange in any country,munghani,10.125,True
13963787063,app_store,gb,2026-04-16T05:52:33-07:00,5,It’s amazing,Just get it. Saves an abs fortune on exchange rates and is fun to just tap with its contactless shopping,Big Cathal,10.125,True
13963340673,app_store,gb,2026-04-16T02:59:30-07:00,5,Very happy,"Great service from my Revolut account, super quick transfer from U.K. accounts to Euro account, definitely recommend",pjackso4,10.125,True
13963290550,app_store,gb,2026-04-16T02:35:23-07:00,5,Good bank,Good banking app with crypto features and fast transactions,Regginhanger,10.125,True
13963276339,app_store,gb,2026-04-16T02:28:16-07:00,5,Travel expenses made easier,Simple to change money into different currencies and good exchange rates.,wendyworldwide,10.125,True
13962782044,app_store,gb,2026-04-15T22:03:48-07:00,5,Travelling around the world,I love Revolut in my everyday life. I earn unbelievable rev points! But the game changer is travelling abroad! Revolut gives you the best exchange rates and no charges. Absolutely love my Revolut ultimate card 😍,AmandaO1966,10.125,True
13961674703,app_store,gb,2026-04-15T13:36:29-07:00,5,Best bank,"Best choice I made, it’s amazing when on holiday. ONE BANK THAT DOES EVERYTHING all In one place, gives me options to change the points I’ve built up to use towards hotels vouchers for Amazon ect. When I go away I don’t have to worry about changing money as I just use my card from my normal account as I would in the uk and it exchanges as the transaction goes through. What more do you need from a card. 

The only down side is paying anything in.",Pebbles.OGG.,10.125,True
13961536215,app_store,gb,2026-04-15T12:42:19-07:00,5,Reno Review,"I really like the app, it’s easy to use and the crypto is great too",intcop,10.125,True
13961243711,app_store,gb,2026-04-15T10:55:22-07:00,5,Absolutely amazing,The best bank I have ever used. The features by far better than an ordinary bank on top of the unbeatable exchange rates!,Miki9999,10.125,True
13961084332,app_store,gb,2026-04-15T09:58:32-07:00,5,Kinda Revolutionary imho,"Been using Revolut for a few years now and honestly it’s changed the way I utilise my money, budgets and savings. I’ve tried Metal for a year or two (paid upfront annually) and now trying out Ultra, might be a bit overkill for my needs tbh but I’m on pay monthly so will see how it goes and if it doesn’t work out I’ll just go back to the Metal plan. Overall I’m impressed with the service, few teething issues when I first joined few years back regarding access to the investment platform of the app but I used other platforms for that anyway. Will try investing and crypto on Revolut eventually but for now I’m happy with my setup! I’d say it’s worth trying out to see if it fits your financial needs, go on, give it a go! ;P",Liam James David,10.125,True
13960479896,app_store,gb,2026-04-15T06:36:51-07:00,5,Best bank about.,"Trouble free, easy exchange and ideal for those who work abroad and have a lot of deposits and outgoings for work and leisure etc.",OGcelticda,10.125,True
13959889860,app_store,gb,2026-04-15T02:53:27-07:00,5,10/10 ⭐️,"I’m very much enjoying my banking experience with Revolut Bank! The app is smooth, easy to use, and packed with useful features. Everything from payments to currency exchange works seamlessly. Customer support has also been reliable whenever I’ve needed it. Overall, an excellent service — 10/10!",Juliz1,10.125,True
13959888454,app_store,gb,2026-04-15T02:52:48-07:00,5,Great account,Revolut is a great account for sole traders. I’m really impressed how easy everything is to manage.,TLK1357,10.125,True
13959809028,app_store,gb,2026-04-15T02:14:22-07:00,5,Easiest,One of the best money app I’ve used so far.  Easier to transact on crypto world.,AdeniyiVic,10.125,True
13958734951,app_store,gb,2026-04-14T17:18:02-07:00,5,Scam,"Revolut upgraded me to a Platinum/Gold plan and clearly offered two months of Premium completely free, with no charges mentioned. When I pressed “order card,” there was absolutely NO information shown about express delivery or any £17.99 fee.

After the free period ended, Revolut suddenly charged me £17.99. When I challenged this, they claimed it was for express delivery. This is outrageous and unacceptable, because at no point during the order process was I informed that I was choosing express delivery or that I would be charged £17.99 for it.

This is a hidden charge, and it feels like a deliberate scam. Taking money without clearly disclosing the cost upfront is misleading and dishonest. Customers should not be charged for something they never knowingly agreed to.",Masab1681,10.125,True
13958732431,app_store,gb,2026-04-14T17:16:54-07:00,5,Mr,Revolut just make my crypto accessible in seconds,@akinjofficial,10.125,True
13958313387,app_store,gb,2026-04-14T14:09:54-07:00,5,Perfect,All ok perfect for Crypto and Stock :),Pawel Kolodziejczyk,10.125,True
13958182215,app_store,gb,2026-04-14T13:15:09-07:00,4,Richard,Bit expensive to send crypto to my external wallet,Richiefx4,10.125,True
13958090277,app_store,gb,2026-04-14T12:39:25-07:00,5,Revolutionary!,"The best in crypto fiat exchange!
Travelling is now super simple !
So is banking Trading and shopping!
With inexpensive ways to save to transfer to shop! 
And free insurance etc etc!
What's not to love 
Love this bank !
Has everything at competitive prices and always help at hand!",P8ndor8,10.125,True
13957982148,app_store,gb,2026-04-14T11:58:24-07:00,5,Amazing,"Love this bank, app is easy and using it abroad is fantastic , rate it too anyone oh and rates of exchange are great too",Melky54,10.125,True
13957233652,app_store,gb,2026-04-14T07:37:07-07:00,5,It’s my favourite financial app service,"Great, love the crypto and investing integration . Good savings rates too!",jJay77888,10.124,True
13957109726,app_store,gb,2026-04-14T06:56:44-07:00,5,Great account for everyday and saving,"Amazing account which I use for everyday spending, saving and currency exchange! 
I have recommended to all my family and friends and they also love it. 
I have to accounts for my children which are also free and easy to use. 
I also had an issue when buying something online and the bank flagged the transaction. Everything was sorted the same day and the money was back in my account.",Kaateee92,10.125,True
13956580209,app_store,gb,2026-04-14T03:46:24-07:00,1,Not right 1000£ free per month,I have had looking on all my exchanges this month and I can sum up 500£ but revolut software is calculated wrong 930£ ! It either an error or are they doing this with bad intentions to start charging the fees ! I have spoken to other people and they have same issue ! Better to be transparent than stealing from people pockets,2025smiley,10.125,True
13956475666,app_store,gb,2026-04-14T02:59:12-07:00,5,My main banking app,"Started as a trips wallet, my main banking app now. Competitive interest rates, intuitive interface, fair treatment, unlike some other banks in UK.",Bple92,10.125,True
13956236319,app_store,gb,2026-04-14T00:57:41-07:00,5,Good financial app,"Probably the best bank for Curreny exchange as long as you don’t exchange on a weekend as you end up with a fee not very good with fraud claims, very little help or the ability of talk with customer support.",tomo1957,10.125,True
13955914164,app_store,gb,2026-04-13T22:03:27-07:00,5,Best Bank App,Easy and fast. Definitely the best,Fernando Mourão Vieira,10.125,True
13955780818,app_store,gb,2026-04-13T20:53:48-07:00,1,Appalling service,"Unable to move BTC to external wallets. Punitive daily limits applied. You deal with chatbots, seemingly trained by Kafka. There suggested workarounds can cost thousands. Be careful when trading sudden peaks when you buys and troughs when you sell, always to your detriment, and not at the advertised rate. Very profitable company at the consumers expense.",imr4033,10.125,True
13955579676,app_store,gb,2026-04-13T19:17:24-07:00,5,Great app for crypto to fiat. Good UX,Helps a lot with my day to day expense and crypto to fiat conversion.,owans94me,10.125,True
13954818726,app_store,gb,2026-04-13T13:42:57-07:00,5,The best,"Revolut is one of the best online banks available: fast, reliable, and incredibly intuitive. The app is smooth and powerful, with instant payments, real-time spending control, and seamless currency exchange. Everything works flawlessly. Modern banking done right. ⭐⭐⭐⭐⭐",Fr€nKy,10.125,True
13953933020,app_store,gb,2026-04-13T08:19:03-07:00,5,Brilliant,"Awesome banking app I have my savings, Crypto and spare change with Revolut. You can also use it for your investments it has it all.",Chuckz23,10.125,True
13953506197,app_store,gb,2026-04-13T05:58:41-07:00,5,Works a charm,"Everything from budget management, investing, easy payments, foreign currency exchange and spending while on holiday… honestly one of my favourite apps I use on a daily.",Blargitus,10.125,True
13953484804,app_store,gb,2026-04-13T05:51:11-07:00,5,Great!!,Great exchange rates and flexible!!,S33ntrino,10.125,True
13953125682,app_store,gb,2026-04-13T03:34:17-07:00,5,Crypto,"It’s nice to have crypto, normal cash spending money abroad everything in one place",CJmomin,10.125,True
13952862719,app_store,gb,2026-04-13T01:27:01-07:00,5,Reliability,I can buy crypto currency and is safe and secured.,NNAMDINHO1,10.124,True
13952599692,app_store,gb,2026-04-12T23:04:45-07:00,5,Crypto review,Excellent.,S10ner,10.124,True
13951037917,app_store,gb,2026-04-12T11:30:40-07:00,5,Revolut metal,The best bank I had the best exchange the easiest app to use Love it,Ciprianpozna,10.124,True
13951025278,app_store,gb,2026-04-12T11:26:21-07:00,5,Great bank,"Really good services, decent saving rates, no foreign exchange charges. Excellent all round",Archers World,10.124,True
13950404817,app_store,gb,2026-04-12T08:06:22-07:00,5,Fabulous Banking App,I really loved using this app for my daily expenses. I would definitely recommend my friends family and all other others who need smooth and convenient app for their expenses.,Mr.Danism,10.124,True
13962089584,app_store,ie,2026-04-15T16:38:15-07:00,5,Very nice very good bank in the world!!!,This Revolut is something really special,Luvinho,10.124,True
13960933628,app_store,ie,2026-04-15T09:06:20-07:00,5,The Best Bank in the World – Revolut Sets the Standard!,"I’ve been using Revolut for a while now, and honestly, it’s hands down the best bank in the world. The app is incredibly easy to use, everything is fast and intuitive, and I can manage all my finances in just a few taps.

What really stands out is how seamless international payments are—no hidden fees, great exchange rates, and instant transfers. It’s perfect for anyone living abroad or traveling frequently. The features are next level too, from budgeting tools to virtual cards and security controls that give total peace of mind.

Customer support has always been quick and helpful whenever I needed it, which is something a lot of traditional banks struggle with. Overall, Revolut completely changed the way I handle money, and I wouldn’t go back to a regular bank. Highly recommended!",@urbansign,10.125,True
13958427976,app_store,ie,2026-04-14T14:59:44-07:00,5,Super convenient and reliable,"I’ve been using Revolut for a while now and it honestly just makes life easier. The app is quick, super easy to use, and really helpful when traveling or sending money abroad. Definitely recommend it!",Anya Crave,10.125,True
13956860802,app_store,ie,2026-04-14T05:32:47-07:00,5,Ireland border region,"I can spend in Northern Ireland and Republic of Ireland without incurring any exchange tariffs… if I have it set up correctly 
Everything is very instant and quick
Good safe guards for paying new accounts/bills, it flags if name doesn’t match the account",Revolut 4 life,10.125,True
13954927960,app_store,ie,2026-04-13T14:29:10-07:00,5,Amazing!,"Easy to use. Recommended for managing finances such sending remittances, trading, loans, savings, etc.",Mhel04!,10.125,True
13953743545,app_store,ie,2026-04-13T07:17:21-07:00,5,Great app,"I’ve been using Revolut and really like it the app is simple, fast, and super convenient. Managing money and payments is easy, and everything just works smoothly. Definitely recommend!",Joasia9090,10.125,True
13949956101,app_store,ie,2026-04-12T05:42:49-07:00,5,Just a pleasant to use,"I’ve been using Revolut for a while, and it has truly made managing my finances much easier. The app is intuitive, fast, and packed with useful features. Currency exchange, budgeting tools, and instant notifications make everyday transactions seamless. Highly recommended for anyone looking for a reliable and modern financial app.",Abdulaziz alkhuraydili,10.124,True
13948105324,app_store,ie,2026-04-11T16:09:55-07:00,5,The best thing that happened to banking in Ireland,"Revolut won’t suit everyone. If you like queuing in banks and dealing in cash, not for you. If you like paying for banking with nothing back, not for you. The best Revolut accounts are not free, indeed more expensive than basic BOI accounts in some cases. But, and the but is massive. They work for you, you don’t have to work for them. As easy or as complex as you like. Kids accounts, share ownership, instant access savings that pay interest AND you can transfer to your current account to pay the shopping or energy bill. Instant exchange without fees for overseas. Air miles. Game changer.",TONYSKERRIES,10.124,True
13943192961,app_store,ie,2026-04-10T08:23:44-07:00,5,So convenient,"I never thought I needed Revolut, but once I got it I realised how wrong I was. Whether it’s splitting a restaurant bill, or transferring funds to sterling for a weekend in London, Revolut has transformed my banking experience. The app is easy to navigate & transactions are processed immediately. Love it!",Mrs E Riley,10.124,True
13913281103,app_store,ie,2026-04-01T23:41:05-07:00,5,Amazing app,"Better Deals, Convenient access, Easy trading with specific tier of course!!",Jakecrystal94,10.123.1,True
13913188119,app_store,ie,2026-04-01T22:53:49-07:00,5,Excellent banking facility,"Really love it and use many of the services including fx, investing and crypto. Super easy to use",Rockett No 1,10.123.1,True
13910713122,app_store,ie,2026-04-01T06:50:22-07:00,4,Great all rounder,"I’ve had revolut for about 8 years now. It’s a perfect banking app for day to day transactions, and I’m loving the new offers on car insurance, credit card and split transaction . The points have also been a great bonus considering how poor the credit card loyalty programs are in the EU. Would definitely recommend a try.",RedfoxKE,10.123.1,True
13908318720,app_store,ie,2026-03-31T14:19:35-07:00,5,Revolut Review,I am using Revolut for the last 3 years. It’s premium and next level plans are really awesome. I use RevolutX for my crypto trading.,Jeganathan M,10.123.1,True
13907222724,app_store,ie,2026-03-31T07:59:22-07:00,5,Great App,"I can set all my accounts together, loved it.",EddyDrums10,10.123.1,True
13906677390,app_store,ie,2026-03-31T05:01:52-07:00,5,Ease of use in managing your money,I have been using Revolut for a good number of years now and find it excellent for being able to make payments to friends and colleagues. It is much more flexible and easy to use than the applications provided by the Bank that I use. It is also excellent for managing cryptocurrencies.. It is widely accepted by people. It’s really very very good!,Helm master,10.123,True
13900231265,app_store,ie,2026-03-29T08:17:32-07:00,5,⭐️⭐️⭐️⭐️⭐️ Revolut is a must-have for my business,"Revolut works incredibly well for my business—seamless international currency exchange, easy crypto access, and clean payment tracking all in one app.",DaftPlanet,10.123,True
13895924512,app_store,ie,2026-03-28T04:52:41-07:00,5,Special,"Revolut is easy to use, rapid transfers and the best exchange rates. I’m very satisfied",ACartano,10.123,True
13892332072,app_store,ie,2026-03-27T05:12:53-07:00,5,Revolut -2 Traditional Bank -0,Definitely better than traditional bank in terms of ease of accessing various product offerings and love the fact that they are always kept on their toes by Revolut. Good job 👍,RV153,10.123,True
13962498506,app_store,us,2026-04-15T19:39:57-07:00,5,Love it,"Have been using Revolut for a few years now. I love all its features! From checking account, exchange currencies, and easy transactions whether is shopping or wiring to other accounts. I love that I can create my own savings account at a very good rate, and that it is very safe, verifying transactions for new recipients instantly! Definitely recommend!",StellaDr,10.125,True
13961741557,app_store,us,2026-04-15T14:04:40-07:00,5,Highly recommend Revolut.,"I’ve been using Revolut now for five years, I highly recommend it. It is an essential travel tool, with multi currencies, great exchange rates , more secure than my credit cards, easy to use, save, and send money to others across continents.",from grand cayman,10.125,True
13961677075,app_store,us,2026-04-15T13:37:28-07:00,1,Waste of time / dysfunctional app,"Knowing this company is crypto friendly, I figured I would give them a shot. I didn't realize how low quality the company is. Their app is complete trash. Why they force you to go through that to initially start your account, instead of allowing you to go through the website, is beyond me

He can only verify certain types of IDs. For anyone else that lives in Florida, don't waste your time. It can't verify a Florida ID. I wasted my time trying to submit mine and eight different freaking times. Every single time, it rejected it.

If they are going to require an ID like that, they should have all ideas from all states in their system!!! for them to not do so is not only extremely irresponsible, but also a real easy way to take off a potential customer and get a negative review like this. And I have seen multiple other people complain about it not being able to read their IDs, so I am sure it is not only Florida drivers licenses that they have issues with

In case that wasn't bad enough, I couldn't even log into my account normally, because despite the fact that I know very well exactly what password I put into their system, their system somehow took in the wrong password!!! I knew exactly what password I put in, but yet it would repeatedly tell me that it was the wrong password!!!  and their ""password Recovery"" is completely worthless as well

Their app is trash, it's sloppy, it's incomplete, and with all of that said, I would not trust this company at all whatsoever. They are clearly slopped together. Then to make it worse, their customer service is pretty much nonexistent, no fraud department, you are pretty much just left to fend for yourself when it comes to this account.

Find an alternative. This one isn't worth the hassle.",Ascendant ;),10.125,True
13950805171,app_store,us,2026-04-12T10:12:53-07:00,4,Saved me,Revolut has solved my money exchange and spending problems. I moved to the Czech Republic and couldn’t open a bank account so had to pay an international fee every time I had to get cash or pay for anything. Revolut lets me transfer money from my banking account in America and buy Czech crowns at good prices.,Rufus Lee Kirkland,10.124,True
13950670535,app_store,us,2026-04-12T09:29:35-07:00,5,Next-Gen Banking,"Revolut makes managing money super easy. Transfers are instant, exchange rates are great, and I can keep all my currencies in one place. The app looks great, runs fast, and the budgeting tools are super handy.

I use it every day — honestly can’t imagine going back to a regular bank.",TheRomero,10.124,True
13944099840,app_store,us,2026-04-10T13:46:03-07:00,4,Great for traveling,"I have been using Revolut for a few years, I have the metal plan. It’s great because I get the beat rates for currency exchange just pulling money from foreign ATMs. 

Only down side is the limited flexibility for withdraws. You are limited to $4000 in 24 hour transactions. To get a increase to make big purchases isn’t guaranteed and takes time for them to approve it if they do. 

Other than that I have no issues. Get my paycheck early and easy transition country to country.",DQC07,10.124,True
13918155972,app_store,us,2026-04-03T07:56:57-07:00,5,Best banking app,"Let’s transact with Revolut because it’s very easy, user friendly and best exchange rates. 
I’ll rate you even if there exists billion stars!",Gkaramo,10.124,True
13916025380,app_store,us,2026-04-02T17:15:40-07:00,5,Excellent app and service,"So glad I found this service, I can transfer easily from my UK account to US account with no Problems, also gives me the best exchange rates than anywhere",Excellent App and banking,10.124,True
13913094625,app_store,us,2026-04-01T22:06:12-07:00,5,Makes Expat banking easy,Easy use for my US banking account to my EU account. Definitely makes my living abroad experience much better.,chado68,10.123,True
13912124716,app_store,us,2026-04-01T14:58:45-07:00,5,Send spend save,The best online bank application and trust wallet,Mamdouh-h,10.123.1,True
13910336723,app_store,us,2026-04-01T04:50:29-07:00,5,The answer if you have complex needs,"Revolut facilitates management of funds when you have a need to regularly transfer funds between currencies, at minimal cost.  Being confident that this will be done at the best possible exchange rate no matter the sum saves so much time and worry when compared to the alternatives.",stanleystorey,10.123.1,True
13910225475,app_store,us,2026-04-01T04:10:48-07:00,5,Simply the best,"Years ahead of it competition, a real bank of the future. Zero hidden fees, almost zero fees in general, best exchange rates on the planet, practical, intelligent, versatile, fast. It’s the bank of the future, but it’s here now.",Sebastiano,10.123,True
13908315779,app_store,us,2026-03-31T14:18:24-07:00,5,Best app,"I’ve tried wise, Xoom and bank transfers .  For transfers and exchanges it really makes a difference, where I save hundreds more by using Revolut. revolut is by far easier to use.",Holiday55,10.123,True
13907307332,app_store,us,2026-03-31T08:25:51-07:00,5,La mejor opción para llevar tus finanzas,Definitivamente la mejor aplicación para tener tu dinero y recibir pagos del extranjero ya sea de amigos o para nómadas digitales,Josefo Arraco,10.123,True
13906157252,app_store,us,2026-03-31T01:16:36-07:00,5,Great solution for International spending,"I have found this the best option for budgeting, making international transfers and also having a family account. With pockets we are able to give kids their own cards and budgets and do the same for ourselves. This scenario has been so helpful to our financial planning. We also use the crypto options and the option to invest the rounding up of purchases. 5 stars!",sunintuscany,10.110.1,True
13901616967,app_store,us,2026-03-29T16:40:34-07:00,5,Excellent Service,I have always used this app to exchange and send money home. Rates are great and gets remitted very quickly,Ohmer O,10.123,True
13888277749,app_store,us,2026-03-26T02:07:40-07:00,5,Best bank ever,"I have never been so excited and happy with such bank , it provides me with all you need, transfer money, exchange, Visa cards, online payments, assets, stocks, crypto, lowest fares, eSims, lounge services, access to applications, insurance and compensations, and many many other things 
I can’t even imagine my life with Revolut 
Thanks Revolut, keep evolving",Dr. Mazen D,10.123,True
13884218626,app_store,us,2026-03-24T21:18:49-07:00,5,Best bank app !!!,"Revolut is by far the most convenient banking app I’ve used. Instant notifications, great exchange rates, and easy international transfers make managing my money simple and stress-free. The interface is clear and modern, and new features like analytics and virtual cards make it feel more like a smart financial assistant than just a bank.",VOLKODAV123631,10.122,True
13876410177,app_store,us,2026-03-22T13:59:48-07:00,5,It is fast,"No fees. Good exchange rates.
e-transfer work just fast.",Fooddy in Rio,10.121,True
13871286772,app_store,us,2026-03-21T05:12:09-07:00,5,Best online bank I’ve tried so far,"From regular bank stuff, investments, CFDs and crypto through airport lounge access, all the way to very good insurance - this has it all.",lupo.sk,10.121,True
